Date,Region,Total_State_Infections,XFG.1.1,XFZ,XFG.6,XFG.23.1.3,XFG.2.5.1,XFG,XFG.14.1,XFC,PQ.2.8.1,PQ.2.1.6,PQ.17.11,PQ.17,NB.1.8.1,LF.7.9,LF.7,KP.3.1.1,BA.3.2,XFY,XFG.10.4,RV.1,Other,JN.1,NW.1,XFV,PA.1,LP.8.1,B.1.1.529,BA.2,XFG.1,XBB.1.16,XDV.1,XEC.4,XEC,LF.7.7.1,JN.1.16.1,KP.3,XEQ,BQ.1,MC.28.1,MC.10.1,LF.7.7.2,MC.1,LB.1.3.1,HV.1,XEK,MC.19,KS.1,LF.7.2.1,JN.1.16,LB.1,KV.2,KP.2,KP.1.1,KP.2.3,KP.1.1.3,JN.1.18.6,LP.1,JN.1.11.1,LF.3.1,JN.1.13,KP.4.1,JN.1.18,KP.2.15,KQ.1,JN.1.7,KP.1.2,KW.1.1,BA.2.86,XBB.1.5.68,JN.1.4.3,JN.1.32,JN.1.13.1,EG.5,BA.1.1,XDP,JN.1.8.1,XBB.1.16.1,GE.1,FL.1.5.1,BQ.1.1,XBB.2.3,XBB.1.16.6,XBB.1.16.17,JG.3,JF.1,JD.1.1,HK.3,EG.5.1.8,BA.5.2.6,BA.5,XBB.1.9.1,XBB.1.5,XBB.1.16.15,XBB.1.16.11,XBB,XBB.1.9.2,XBB.1.5.72,XBB.1.5.70,HF.1,GK.1.1,EG.6.1,XBB.1.5.59,CH.1.1,XBB.2.3.8,XBB.1.5.10,GK.2,XBB.1.42.2,FE.1.1,FD.1.1,EU.1.1,XBB.1.5.1,FD.2,BF.7,BN.1,BA.2.75,BA.2.75.2,BA.4.6,BA.2.12.1,BF.11,BA.4,B.1.617.2
2023-02-09,WY,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,36,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,282,0,0,0,0,0,0,0,0,3,73,0,492,0,0,35,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,17,12,15,1,2,3,1,0,0,0
2023-02-10,WY,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,272,0,0,0,0,0,0,0,0,3,69,0,507,0,0,35,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,17,11,14,1,2,3,1,0,0,0
2023-02-11,WY,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,38,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,261,0,0,0,0,0,0,0,0,3,65,0,523,0,0,35,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,18,10,13,1,2,2,1,0,0,0
2023-02-12,WY,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,39,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,249,0,0,0,0,0,0,0,0,3,60,0,535,0,0,35,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,18,9,12,1,2,2,1,0,0,0
2023-02-13,WY,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,40,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,237,0,0,0,0,0,0,0,0,3,56,0,547,0,0,35,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,19,8,12,1,2,2,1,0,0,0
2023-02-14,WY,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,40,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,225,0,0,0,0,0,0,0,0,2,52,0,558,0,0,35,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,19,7,11,1,2,1,1,0,0,0
2023-02-15,WY,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,214,0,0,0,0,0,0,0,0,2,48,0,570,0,0,35,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,19,7,10,1,2,1,1,0,0,0
2023-02-16,WY,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,42,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,202,0,0,0,0,0,0,0,0,2,44,0,580,0,0,35,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,20,6,9,1,2,1,0,0,0,0
2023-02-17,WY,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,42,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,191,0,0,0,0,0,0,0,0,2,39,0,591,0,0,35,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,20,5,8,1,2,1,0,0,0,0
2023-02-18,WY,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,42,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,177,0,0,0,0,0,0,0,0,2,35,8,592,0,0,34,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5,20,4,8,1,2,0,0,0,0,0
2023-02-19,WY,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,170,0,0,0,0,0,0,0,0,2,33,8,588,0,0,33,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5,20,4,7,1,0,0,0,0,0,0
2023-02-20,WY,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,39,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,162,0,0,0,0,0,0,0,0,2,32,8,583,0,0,33,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5,19,4,7,1,0,0,0,0,0,0
2023-02-21,WY,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,154,0,0,0,0,0,0,0,0,2,30,8,577,0,0,32,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,18,4,6,1,0,0,0,0,0,0
2023-02-22,WY,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,35,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,146,0,0,0,0,0,0,0,0,2,28,8,571,0,0,31,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,17,3,6,1,0,0,0,0,0,0
2023-02-23,WY,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,139,0,0,0,0,0,0,0,0,2,27,8,564,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,17,3,6,1,0,0,0,0,0,0
2023-02-24,WY,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,132,0,0,0,0,0,0,0,0,2,25,8,557,0,0,30,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,16,3,5,0,0,0,0,0,0,0
2023-02-25,WY,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,125,0,0,0,0,0,0,0,0,2,24,8,550,0,0,29,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,15,3,5,0,0,0,0,0,0,0
2023-02-26,WY,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,29,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,119,0,0,0,0,0,0,0,0,2,22,8,544,0,0,28,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,15,3,5,0,0,0,0,0,0,0
2023-02-27,WY,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,113,0,0,0,0,0,0,0,0,1,21,8,538,0,0,28,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,14,3,5,0,0,0,0,0,0,0
2023-02-28,WY,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,26,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,107,0,0,0,0,0,0,0,0,1,20,8,532,0,0,27,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,13,3,4,0,0,0,0,0,0,0
2023-03-01,WY,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,101,0,0,0,0,0,0,0,0,1,18,8,526,0,0,26,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,13,3,4,0,0,0,0,0,0,0
2023-03-02,WY,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,95,0,0,0,0,0,0,0,0,1,17,8,519,0,0,26,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,12,3,4,0,0,0,0,0,0,0
2023-03-03,WY,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,89,0,0,0,0,0,0,0,0,1,16,8,512,0,0,25,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,12,2,4,0,0,0,0,0,0,0
2023-03-04,WY,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,84,0,0,0,0,0,0,0,0,1,15,8,505,0,0,24,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,11,2,3,0,0,0,0,0,0,0
2023-03-05,WY,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,80,0,0,0,0,0,0,0,0,1,14,8,501,0,0,24,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,11,2,3,0,0,0,0,0,0,0
2023-03-06,WY,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,75,0,0,0,0,0,0,0,0,1,13,8,497,0,0,23,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,10,2,3,0,0,0,0,0,0,0
2023-03-07,WY,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,71,0,0,0,0,0,0,0,0,1,12,8,494,0,0,23,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,10,2,3,0,0,0,0,0,0,0
2023-03-08,WY,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,67,0,0,0,0,0,0,0,0,1,11,8,489,0,0,22,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,9,2,3,0,0,0,0,0,0,0
2023-03-09,WY,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,63,0,0,0,0,0,0,0,0,1,10,8,485,0,0,22,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,9,2,2,0,0,0,0,0,0,0
2023-03-10,WY,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,59,0,0,0,0,0,0,0,0,1,9,8,480,0,0,21,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,9,2,2,0,0,0,0,0,0,0
2023-03-11,WY,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,1,8,8,476,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,8,2,2,0,0,0,0,0,0,0
2023-03-12,WY,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,52,0,0,0,0,0,0,0,0,1,8,8,477,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,8,2,2,0,0,0,0,0,0,0
2023-03-13,WY,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,49,0,0,0,0,0,0,0,0,1,7,8,478,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,8,2,2,0,0,0,0,0,0,0
2023-03-14,WY,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,46,0,0,0,0,0,0,0,0,1,6,8,479,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,2,2,0,0,0,0,0,0,0
2023-03-15,WY,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,43,0,0,0,0,0,0,0,0,1,6,8,480,0,0,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,7,2,1,0,0,0,0,0,0,0
2023-03-16,WY,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,40,0,0,0,0,0,0,0,0,1,5,8,481,0,0,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,7,2,1,0,0,0,0,0,0,0
2023-03-17,WY,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,37,0,0,0,0,0,0,0,0,1,4,8,482,0,0,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,7,2,1,0,0,0,0,0,0,0
2023-03-18,WY,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,34,1,0,0,0,0,0,0,0,1,4,8,480,0,0,20,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,4,6,1,1,0,0,0,0,0,0,0
2023-03-19,WY,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,33,1,0,0,0,0,0,0,0,1,4,9,483,0,0,20,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,5,6,1,1,0,0,0,0,0,0,0
2023-03-20,WY,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,33,1,0,0,0,0,0,0,0,1,4,9,486,0,0,19,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,5,7,1,1,0,0,0,0,0,0,0
2023-03-21,WY,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,32,1,0,0,0,0,0,0,0,1,4,10,488,0,0,19,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,5,7,1,1,0,0,0,0,0,0,0
2023-03-22,WY,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,32,1,0,0,0,0,0,0,0,1,4,11,491,0,0,19,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,5,7,1,1,0,0,0,0,0,0,0
2023-03-23,WY,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,31,1,0,0,0,0,0,0,0,1,4,11,494,0,0,19,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,6,7,1,1,0,0,0,0,0,0,0
2023-03-24,WY,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,31,1,0,0,0,0,0,0,0,1,4,12,497,0,0,19,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,6,7,1,1,0,0,0,0,0,0,0
2023-03-25,WY,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,30,1,0,0,0,0,0,0,0,1,3,12,500,0,0,19,1,0,0,0,0,0,0,2,0,1,0,0,0,0,3,6,7,1,1,0,0,0,0,0,0,0
2023-03-26,WY,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,28,1,0,0,0,0,0,0,0,1,3,13,482,0,0,18,1,0,0,0,0,0,0,2,0,1,0,0,0,0,3,6,7,1,1,0,0,0,0,0,0,0
2023-03-27,WY,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,27,1,0,0,0,0,0,0,0,1,3,13,464,0,0,17,1,0,0,0,0,0,0,2,0,1,0,0,0,0,3,6,7,1,1,0,0,0,0,0,0,0
2023-03-28,WY,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,25,1,0,0,0,0,0,0,0,1,3,13,446,0,0,16,1,0,0,0,0,0,0,2,0,1,0,0,0,0,3,6,7,1,1,0,0,0,0,0,0,0
2023-03-29,WY,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,23,1,0,0,0,0,0,0,0,1,3,13,428,0,0,15,1,0,0,0,0,0,0,2,0,1,0,0,0,0,3,6,7,1,1,0,0,0,0,0,0,0
2023-03-30,WY,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22,1,0,0,0,0,0,0,0,1,3,13,410,0,0,15,1,0,0,0,0,0,0,2,0,1,0,0,0,0,3,6,6,1,1,0,0,0,0,0,0,0
2023-03-31,WY,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20,1,0,0,0,0,0,0,0,1,2,13,392,0,0,14,1,0,0,0,0,0,0,2,0,1,0,0,0,0,3,6,6,1,1,0,0,0,0,0,0,0
